id,qname,label,kind,module,domains,ranges,characteristics,domain_text,range_text
http://example.org/smartcity#validationUsesOntology,ex:validationUsesOntology,validation uses ontology,object_property,governance,"[""http://example.org/smartcity#ValidationCampaign""]","[""http://example.org/smartcity#OntologyArtifact""]",[],ex:ValidationCampaign,ex:OntologyArtifact
http://example.org/smartcity#validationUsesPolicies,ex:validationUsesPolicies,validation uses policies,object_property,governance,"[""http://example.org/smartcity#ValidationCampaign""]","[""http://example.org/smartcity#PolicyArtifact""]",[],ex:ValidationCampaign,ex:PolicyArtifact
http://example.org/smartcity#validationUsesQueries,ex:validationUsesQueries,validation uses queries,object_property,governance,"[""http://example.org/smartcity#ValidationCampaign""]","[""http://example.org/smartcity#QueryCatalog""]",[],ex:ValidationCampaign,ex:QueryCatalog
http://example.org/smartcity#validationUsesScenarios,ex:validationUsesScenarios,validation uses scenarios,object_property,governance,"[""http://example.org/smartcity#ValidationCampaign""]","[""http://example.org/smartcity#ScenarioArtifact""]",[],ex:ValidationCampaign,ex:ScenarioArtifact
http://purl.org/dc/terms/identifier,dcterms:identifier,identifier,annotation_property,standards,[],[],[],not declared,not declared
http://purl.org/dc/terms/language,dcterms:language,language,annotation_property,standards,[],[],[],not declared,not declared
http://purl.org/dc/terms/modified,dcterms:modified,modified,annotation_property,standards,[],[],[],not declared,not declared
http://purl.org/dc/terms/replaces,dcterms:replaces,replaces,annotation_property,standards,[],[],[],not declared,not declared
http://www.opengis.net/ont/geosparql#hasGeometry,geo:hasGeometry,has geometry,object_property,standards,[],[],[],not declared,not declared
http://www.w3.org/ns/shacl#class,sh:class,class,annotation_property,standards,[],[],[],not declared,not declared
http://www.w3.org/ns/shacl#datatype,sh:datatype,datatype,annotation_property,standards,[],[],[],not declared,not declared
http://www.w3.org/ns/shacl#maxCount,sh:maxCount,max count,annotation_property,standards,[],[],[],not declared,not declared
http://www.w3.org/ns/shacl#message,sh:message,message,annotation_property,standards,[],[],[],not declared,not declared
http://www.w3.org/ns/shacl#minCount,sh:minCount,min count,annotation_property,standards,[],[],[],not declared,not declared
http://www.w3.org/ns/shacl#or,sh:or,or,annotation_property,standards,[],[],[],not declared,not declared
http://www.w3.org/ns/shacl#path,sh:path,path,annotation_property,standards,[],[],[],not declared,not declared
http://www.w3.org/ns/shacl#property,sh:property,property,annotation_property,standards,[],[],[],not declared,not declared
http://www.w3.org/ns/shacl#severity,sh:severity,severity,annotation_property,standards,[],[],[],not declared,not declared
http://www.w3.org/ns/shacl#targetClass,sh:targetClass,target class,annotation_property,standards,[],[],[],not declared,not declared
http://www.w3.org/ns/sosa/hasFeatureOfInterest,sosa:hasFeatureOfInterest,has feature of interest,object_property,standards,[],[],[],not declared,not declared
http://www.w3.org/ns/sosa/hasSimpleResult,sosa:hasSimpleResult,has simple result,datatype_property,standards,[],[],[],not declared,not declared
http://www.w3.org/ns/sosa/isHostedBy,sosa:isHostedBy,is hosted by,object_property,standards,[],[],[],not declared,not declared
http://www.w3.org/ns/sosa/madeBySensor,sosa:madeBySensor,made by sensor,object_property,standards,[],[],[],not declared,not declared
http://www.w3.org/ns/sosa/observedProperty,sosa:observedProperty,observed property,object_property,standards,[],[],[],not declared,not declared
http://www.w3.org/ns/sosa/resultTime,sosa:resultTime,result time,datatype_property,standards,[],[],[],not declared,not declared
http://xmlns.com/foaf/0.1/name,foaf:name,name,datatype_property,standards,[],[],[],not declared,not declared
